,time,velocity,distance
2720,1089633776.0,28924.429134101185,156506448015.24496
2721,1090711776.0,28453.17410626366,158840635732.4179
2722,1091789776.0,28039.400881058104,160868187823.82065
2723,1092867776.0,27694.451121020138,162523600588.7221
2724,1093945776.0,27426.58928984514,163757204757.14243
2725,1095023776.0,27241.551530084278,164534082388.93265
2726,1096101776.0,27142.97707654952,164833120732.62997
2727,1097179776.0,27132.70229146228,164646368587.5486
2728,1098257776.0,27210.91469141077,163978780231.79697
2729,1099335776.0,27376.168862614813,162848375847.84906
2730,1100413776.0,27625.264584938035,161286800621.97662
2731,1101491776.0,27952.985303445632,159340212087.2159
2732,1102569776.0,28351.69766146825,157070351718.47812
2733,1103647776.0,28810.826464211408,154555548570.89432
2734,1104725776.0,29316.251934360615,151891252315.11575
2735,1105803776.0,29849.735238133268,149189509977.25186
2736,1106881776.0,30388.566346786367,146576630502.6073
2737,1107959776.0,30905.73044019434,144188225988.16663
2738,1109037776.0,31370.956563545875,142161038145.44476
2739,1110115776.0,31752.95512941527,140621613729.36646
2740,1111193776.0,32022.869886329212,139672997522.2644
2741,1112271776.0,32158.45369174945,139381853280.83032
2742,1113349776.0,32147.919304138544,139769143055.6161
2743,1114427776.0,31992.19780982462,140807034788.114
2744,1115505776.0,31704.754754739333,142422991353.93106
2745,1116583776.0,31309.03583777614,144509787615.94003
2746,1117661776.0,30834.491268884183,146938635483.6276
2747,1118739776.0,30312.45038645743,149572328765.42218
2748,1119817776.0,29772.82674448604,152276160392.69946
2749,1120895776.0,29242.061030743203,154925620923.90826
2750,1121973776.0,28742.22025869785,157410937949.13583
2751,1123051776.0,28290.926775529344,159639102744.87897
2752,1124129776.0,27901.757860786805,161534200077.7688
2753,1125207776.0,27584.83374900586,163036776717.9251
2754,1126285776.0,27347.414061263564,164102807458.2159
2755,1127363776.0,27194.40692628902,164702637335.91702
2756,1128441776.0,27128.75002816312,164820134315.59088
2757,1129519776.0,27151.65211518214,164452184104.6075
2758,1130597776.0,27262.695136923798,163608589098.1199
2759,1131675776.0,27459.798719608865,162312382608.31702
2760,1132753776.0,27739.046276510315,160600522371.1218
2761,1133831776.0,28094.370990320378,158524868620.14148
2762,1134909776.0,28517.10580683312,156153266919.29446
2763,1135987776.0,28995.421312525472,153570432215.28802
2764,1137065776.0,29513.717026754937,150878165362.27087
2765,1138143776.0,30052.101917183078,148194247171.8562
2766,1139221776.0,30586.196483743635,145649212421.43234
2767,1140299776.0,31087.585928301603,143380232982.04242
2768,1141377776.0,31525.287157321094,141521706846.52374
2769,1142455776.0,31868.46117087881,140192985708.4386
2770,1143533776.0,32090.225776740925,139484887812.70947
2771,1144611776.0,32171.856008235547,139447778210.40802
2772,1145689776.0,32106.18002405113,140084335139.57065
2773,1146767776.0,31898.980224469153,141349152855.54037
2774,1147845776.0,31567.859220120623,143155304185.46802
2775,1148923776.0,31139.01010508103,145385895160.30176
2776,1150001776.0,30643.040522955052,147907531890.8232
2777,1151079776.0,30111.072287867115,150582828866.27695
2778,1152157776.0,29571.892783188334,153280172518.33173
2779,1153235776.0,29050.358842962687,155880188551.1945
2780,1154313776.0,28566.850060467492,158279248803.20212
2781,1155391776.0,28137.41314874864,160390768113.40634
2782,1156469776.0,27774.259526215148,162145096926.09695
2783,1157547776.0,27486.37243146605,163488683957.15457
2784,1158625776.0,27280.078305499985,164382997658.7313
2785,1159703776.0,27159.510710241073,164803526126.5907
2786,1160781776.0,27126.939581111095,164739046707.91
2787,1161859776.0,27182.960332080896,164191267761.2441
2788,1162937776.0,27326.54438085776,163174884143.442
2789,1164015776.0,27554.952072723056,161718040316.8581
2790,1165093776.0,27863.506462437268,159863145269.3609
2791,1166171776.0,28245.227250356296,157667916540.77515
2792,1167249776.0,28690.334358708787,155206432236.25983
2793,1168327776.0,29185.657601612806,152569830126.60324
2794,1169405776.0,29714.040737409865,149866115604.44
2795,1170483776.0,30253.90944700727,147218359745.10135
2796,1171561776.0,30779.27436358958,144760471370.75885
2797,1172639776.0,31260.523459093765,142629860637.25943
2798,1173717776.0,31666.3424526516,140956846884.5297
2799,1174795776.0,31966.884024722123,139851669292.53125
2800,1175873776.0,32137.84082414118,139391217414.22314
2801,1176951776.0,32164.498457815942,139608521616.65103
2802,1178029776.0,32044.50258955268,140487919382.27948
2803,1179107776.0,31788.32332383789,141967371348.82016
2804,1180185776.0,31417.235622160897,143947210967.22195
2805,1181263776.0,30959.58226360323,146302791055.44537
2806,1182341776.0,30446.57425785999,148897881385.79486
2807,1183419776.0,29908.725289179663,151596289217.41837
2808,1184497776.0,29373.47546606351,154270396006.81265
2809,1185575776.0,28864.025044005655,156806445630.16818
2810,1186653776.0,28399.089883396267,159107127445.92932
2811,1187731776.0,27993.213176039462,161092257995.59103
2812,1188809776.0,27657.326907379636,162698331284.5955
2813,1189887776.0,27399.35800536253,163877543808.4548
2814,1190965776.0,27224.76493211626,164596715779.81845
2815,1192043776.0,27136.95282123552,164836375092.17587
2816,1193121776.0,27137.550312935655,164590157914.57208
2817,1194199776.0,27226.546549536728,163864603084.67606
2818,1195277776.0,27402.290244575684,162679363302.83698
2819,1196355776.0,27661.350806738417,161067809476.2526
2820,1197433776.0,27998.239602995593,159077950191.83362
2821,1198511776.0,28404.99300993278,156773511165.10727
2822,1199589776.0,28870.634424153228,154234906316.09097
2823,1200667776.0,29380.567775808602,151559676655.26566
2824,1201745776.0,29916.01783855524,148861788286.20554
2825,1202823776.0,30453.72375916953,146269017938.38986
2826,1203901776.0,30966.193590702384,143917623383.67032
2827,1204979776.0,31422.885405969035,141943761754.55963
2828,1206057776.0,31792.600759336212,140471833339.0817
2829,1207135776.0,32047.06388732905,139601074866.40662
2830,1208213776.0,32165.123334265176,139392944488.44687
2831,1209291776.0,32136.47381229719,139862445183.3393
2832,1210369776.0,31963.645501022846,140975905701.06476
2833,1211447776.0,31661.50503841856,142655905407.32626
2834,1212525776.0,31254.462931947543,144791842439.62433
2835,1213603776.0,30772.412090667072,147253218476.3105
2836,1214681776.0,30246.66211676336,149902606980.7616
2837,1215759776.0,29706.785968606488,152606204304.47058
2838,1216837776.0,29178.716383670282,155241121321.64096
2839,1217915776.0,28683.966634680855,157699573315.66574
2840,1218993776.0,28239.63561614914,159890654736.48
2841,1220071776.0,27858.84364973329,161740514761.4985
2842,1221149776.0,27551.3292662977,163191650258.88748
2843,1222227776.0,27324.038700904082,164201851837.99762
2844,1223305776.0,27181.62070790777,164743161712.23413
2845,1224383776.0,27126.790755542548,164801062899.3311
2846,1225461776.0,27160.555345162702,164374021380.07455
2847,1226539776.0,27282.297217586703,163473436269.9199
2848,1227617776.0,27489.722963164928,162124003486.0457
2849,1228695776.0,27778.672024302134,160364450633.83176
2850,1229773776.0,28142.78555296243,158248539677.83475
2851,1230851776.0,28573.040782771186,155846144686.03412
2852,1231929776.0,29057.17854925474,153244082969.64963
2853,1233007776.0,29579.0964822494,150546208384.57593
2854,1234085776.0,30118.35432684229,147872090104.69
2855,1235163776.0,30650.036496761375,145353470268.0347
2856,1236241776.0,31145.310662613043,143127752844.9369
2857,1237319776.0,31573.040065690213,141328196736.98764
2858,1238397776.0,31902.648866502834,140071379672.45563
2859,1239475776.0,32108.032761415085,139443736265.38385
2860,1240553776.0,32171.730848223073,139490051336.34897
2861,1241631776.0,32088.133754885235,140206982352.4904
2862,1242709776.0,31864.58416681732,141543555085.15967
2863,1243787776.0,31519.943067881613,143408478651.38107
2864,1244865776.0,31081.174285631765,145682107873.33917
2865,1245943776.0,30579.142084866686,148229930555.25702
2866,1247021776.0,30044.80994180509,150914809242.58228
2867,1248099776.0,29506.545162051883,153606348099.27914
2868,1249177776.0,28988.66767802655,156186966660.7442
2869,1250255776.0,28511.008155707863,158555091644.01913
2870,1251333776.0,28089.112263274546,160626239890.64404
2871,1252411776.0,27734.76266837657,162332788855.54984
2872,1253489776.0,27456.587824228085,163623087151.06985
2873,1254567776.0,27260.62288484088,164460371433.71158
2874,1255645776.0,27150.757962737032,164821791210.526
2875,1256723776.0,27129.050250632197,164697719986.3121
2876,1257801776.0,27195.89602236003,164091446523.9703
2877,1258879776.0,27350.064294398322,163019281544.1483
2878,1259957776.0,27588.592815819393,161511068080.51535
2879,1261035776.0,27906.54465856466,159611032710.84857
2880,1262113776.0,28296.625315493093,157378844853.21436
2881,1263191776.0,28748.672031159193,154890648203.05362
2882,1264269776.0,29249.05668353191,152239683374.9331
2883,1265347776.0,29780.09888228679,149535940399.0557
2884,1266425776.0,30319.67061440204,146904103498.7893
2885,1267503776.0,30841.275957071608,144478972476.12326
2886,1268581776.0,31314.965608142327,142397719186.43497
2887,1269659776.0,31709.411002513192,140788930761.38806
2888,1270737776.0,31995.21449346332,139759447324.3874
2889,1271815776.0,32149.040415516432,139381257473.56503
2890,1272893776.0,32157.58004866109,139681544782.059
2891,1273971776.0,32020.07871239057,140638692269.38358
2892,1275049776.0,31748.48478569866,142185470338.7416
2893,1276127776.0,31365.162414184637,144218426011.94974
2894,1277205776.0,30899.02773189723,146610788134.06448
2895,1278283776.0,30381.37696149578,149225761090.05923
2896,1279361776.0,29842.448953370495,151927811673.84708
2897,1280439776.0,29309.2048574531,154590797533.28583
2898,1281517776.0,28804.293778261355,157102885581.6291
2899,1282595776.0,28345.895741245477,159368857407.52695
2900,1283673776.0,27948.078583851395,161310613519.31064
2901,1284751776.0,27621.373873428052,162866630465.88464
2902,1285829776.0,27373.379135854724,163990953978.54922
2903,1286907776.0,27209.281416020083,164652128475.70905
2904,1287985776.0,27132.255910198437,164832313398.4013
2905,1289063776.0,27143.725592521205,164526729169.05487
2906,1290141776.0,27243.48121424624,163743502385.95752
2907,1291219776.0,27429.663526450073,162503927439.9639
2908,1292297776.0,27698.607368609617,160843114959.39914
2909,1293375776.0,28044.545733684598,158810941127.1404
2910,1294453776.0,28459.176571355696,156473131006.44104
2911,1295531776.0,28931.112600180135,153912190729.04303
2912,1296609776.0,29445.272773587178,151227743069.27795
2913,1297687776.0,29982.34045700342,148535634964.5797
2914,1298765776.0,30518.507296741605,145965031592.50284
2915,1299843776.0,31025.82154411658,143652707323.11377
2916,1300921776.0,31473.506223828732,141734057967.0325
2917,1301999776.0,31830.508473540744,140331132675.7278
2918,1303077776.0,32069.197553751983,139539166485.13208
2919,1304155776.0,32169.57526952743,139414278247.7598
2920,1305233776.0,32122.849190836176,139965477615.38458
2921,1306311776.0,31933.14083444283,141153330134.5943
2922,1307389776.0,31616.674609323956,142895694297.55618
2923,1308467776.0,31198.763161981395,145078795040.51416
2924,1309545776.0,30709.6798721485,147570621294.83475
2925,1310623776.0,30180.66686553678,150233685692.35678
2926,1311701776.0,29640.92813332601,152935197280.73685
2927,1312779776.0,29115.87723617391,155553949287.83926
2928,1313857776.0,28626.474259525905,157984170313.14883
2929,1314935776.0,28189.301550356,160137059722.5241
2930,1316013776.0,27817.031661780544,161940819822.46283
2931,1317091776.0,27519.03039645868,163339881308.3145
2932,1318169776.0,27301.938090186704,164293834684.3316
2933,1319247776.0,27170.149611931534,164776407013.15552
2934,1320325776.0,27126.16158663585,164774689421.60327
2935,1321403776.0,27170.779547483577,164288727408.7493
2936,1322481776.0,27303.186238262013,163331522324.32462
2937,1323559776.0,27520.872340575042,161929443854.93552
2938,1324637776.0,27819.42833612176,160123004771.294
2939,1325715776.0,28192.196306428235,157967885351.25534
2940,1326793776.0,28629.78907016463,155536001256.5674
2941,1327871776.0,29119.508398499474,152916274406.64865
2942,1328949776.0,29644.742273912543,150214592832.18344
2943,1330027776.0,30184.49869881739,147552261828.49167
2944,1331105776.0,30713.33389501871,145062133552.76883
2945,1332183776.0,31202.021907746133,142881696096.3455
2946,1333261776.0,31619.315558988623,141142878674.76834
2947,1334339776.0,31934.961887901343,139959279082.3026
2948,1335417776.0,32123.698746838494,139412771384.5199
2949,1336495776.0,32169.37901923272,139542460268.85373
2950,1337573776.0,32067.972911400346,140338990083.4284
2951,1338651776.0,31828.361111245154,141745930900.58237
2952,1339729776.0,31470.61007769426,143667811946.26593
2953,1340807776.0,31022.389702241435,145982443028.49094
2954,1341885776.0,30514.762905287167,148554379586.89578
2955,1342963776.0,29978.49422330298,151246873401.2879
2956,1344041776.0,29441.509441904192,153930837035.74966
2957,1345119776.0,28927.585454756652,156490530803.79095
2958,1346197776.0,28456.007509173807,158826451564.19086
2959,1347275776.0,28041.828377394268,160856213902.70544
2960,1348353776.0,27696.41130352186,162514208350.60413
2961,1349431776.0,27428.03847367322,163750666778.536
2962,1350509776.0,27242.46052724033,164530579181.7249
2963,1351587776.0,27143.328827997637,164832746017.30865
2964,1352665776.0,27132.490411688294,164649132267.24042
2965,1353743776.0,27210.142917843186,163984608715.80624
2966,1354821776.0,27374.85139920822,162857109689.7429
2967,1355899776.0,27623.427347012257,161298189741.8957
2968,1356977776.0,27950.66807593035,159353909239.42194
2969,1358055776.0,28348.957138464288,157085905438.94614
2970,1359133776.0,28807.739998737725,154572397672.77203
2971,1360211776.0,29312.92153993212,151908725101.93338
2972,1361289776.0,29846.290906404993,149206832561.29324
2973,1362367776.0,30385.167101233652,146592949492.0111
2974,1363445776.0,30902.560920916745,144202650474.80075
2975,1364523776.0,31368.216784119024,142172703242.1522
2976,1365601776.0,31750.842041438136,140629762099.10538
2977,1366679776.0,32021.55202837193,139677067207.23523
2978,1367757776.0,32158.044001835868,139381552959.81738
2979,1368835776.0,32148.454138192676,139764494475.08704
2980,1369913776.0,31993.629728425694,140798369513.85004
2981,1370991776.0,31706.96190856063,142410902861.27075
2982,1372069776.0,31311.84428871216,144495053074.4918
2983,1373147776.0,30837.7023546837,146922127797.5122
2984,1374225776.0,30315.86533882893,149554936996.69955
2985,1375303776.0,29776.264008351784,152258729109.71967
2986,1376381776.0,29245.365461091667,154908911063.2588
2987,1377459776.0,28745.265785964508,157395606400.6956
2988,1378537776.0,28293.614928575,159625695570.415
2989,1379615776.0,27904.014281576583,161523154171.35114
2990,1380693776.0,27586.604185792687,163028425680.58017
2991,1381771776.0,27348.66069952755,164097388679.61035
2992,1382849776.0,27195.10546612167,164700298345.37518
2993,1383927776.0,27128.88765283313,164820937259.65594
2994,1385005776.0,27151.226372524645,164456107752.0677
2995,1386083776.0,27261.713720093776,163615528147.18976
2996,1387161776.0,27458.28014252978,162322144371.10303
2997,1388239776.0,27737.021456302547,160612821236.06735
2998,1389317776.0,28091.885740259775,158539319141.96735
2999,1390395776.0,28514.224169559355,156169377049.8622
3000,1391473776.0,28992.229475068198,153587599127.44717
3001,1392551776.0,29510.32720364566,150895677494.9808
3002,1393629776.0,30048.655039238187,148211297289.01724
3003,1394707776.0,30582.86185897514,145664927024.47604
3004,1395785776.0,31084.555524318286,143393722339.6273
3005,1396863776.0,31522.76234699735,141532136088.34048
3006,1397941776.0,31866.631368783514,140199660535.02094
3007,1399019776.0,32089.241605538522,139487340079.37088
3008,1400097776.0,32171.803429030704,139445831071.6899
3009,1401175776.0,32107.06380553965,140078129230.02942
3010,1402253776.0,31900.72297510967,141339125399.359
3011,1403331776.0,31570.316368265394,143142127533.50482
3012,1404409776.0,31141.99513053235,145370392483.281
3013,1405487776.0,30646.352079563054,147890590581.39536
3014,1406565776.0,30114.516410538716,150565327270.85794
3015,1407643776.0,29575.297096216113,153262927391.91708
3016,1408721776.0,29053.579049954173,155863923436.71313
3017,1409799776.0,28569.770774798955,158264579354.97153
3018,1410877776.0,28139.945443110046,160378199043.64914
3019,1411955776.0,27776.337110819837,162135025671.55835
3020,1413033776.0,27487.947697737414,163481407294.63803
3021,1414111776.0,27281.118902601615,164378718691.4556
3022,1415189776.0,27159.996944424052,164802360034.05374
3023,1416267776.0,27126.86272297437,164741024345.61957
3024,1417345776.0,27182.321832520076,164196336665.92017
3025,1418423776.0,27325.355982425495,163182906834.10852
3026,1419501776.0,27553.23681888781,161728790080.55304
3027,1420579776.0,27861.300618671572,159876299980.47253
3028,1421657776.0,28242.583122987526,157683051582.4148
3029,1422735776.0,28687.32388710764,155223014355.0833
3030,1423813776.0,29182.376354372907,152587215092.72766
3031,1424891776.0,29710.611515454388,149883553765.11035
3032,1425969776.0,30250.48408541946,147235014587.71802
3033,1427047776.0,30776.03166375605,144775456286.2877
3034,1428125776.0,31257.66085243113,142642297087.97763
3035,1429203776.0,31664.059637839924,140965942169.26474
3036,1430281776.0,31965.359039151015,139856804346.9039
3037,1431359776.0,32137.20264937021,139392027226.5681
3038,1432437776.0,32164.803687500782,139604947570.64172
3039,1433515776.0,32045.724264059503,140480218005.28848
3040,1434593776.0,31790.356264703812,141956076727.27103
3041,1435671776.0,31419.91616936763,143933062305.78156
3042,1436749776.0,30962.7151984183,146286645239.65848
3043,1437827776.0,30449.958706012094,148880629965.5992
3044,1438905776.0,29912.17408902819,151578792468.56244
3045,1439983776.0,29376.826321886492,154253438487.20602
3046,1441061776.0,28867.144612008422,156790711489.70935
3047,1442139776.0,28401.873107872536,159093190725.8534
3048,1443217776.0,27995.580134639065,161080582609.8172
3049,1444295776.0,27659.218824938518,162689276164.38654
3050,1445373776.0,27400.73343971068,163871369900.36905
3051,1446451776.0,27225.59663521748,164593592714.59253
3052,1447529776.0,27137.225471330312,164836386207.79898
3053,1448607776.0,27137.25915998136,164593302917.31714
3054,1449685776.0,27225.69696359275,163870798039.50058
3055,1450763776.0,27400.898158154294,162688437954.18912
3056,1451841776.0,27659.44406016801,161079502210.29004
3057,1452919776.0,27995.860202924407,159091901359.74872
3058,1453997776.0,28402.200257852124,156789256089.4229
3059,1455075776.0,28867.50871751714,154251870169.41238
3060,1456153776.0,29377.214575486898,151577174530.1267
3061,1457231776.0,29912.570795281787,148879034982.56784
3062,1458309776.0,30450.345335684837,146285152778.4545
3063,1459387776.0,30963.070919633683,143931754806.6145
3064,1460465776.0,31420.21907245077,141955033400.22934
3065,1461543776.0,31790.58537909229,140479507150.0237
3066,1462621776.0,32045.862189389794,139604618492.71658
3067,1463699776.0,32164.839291927638,139392103547.3772
3068,1464777776.0,32137.13303391171,139857280542.24417
3069,1465855776.0,31965.190068305183,140966784393.7797
3070,1466933776.0,31663.804834467966,142643448027.38922
3071,1468011776.0,31257.339077191464,144776842599.08676
3072,1469089776.0,30775.664366219044,147236555023.05997
3073,1470167776.0,30250.092863245594,149885166348.28564
3074,1471245776.0,29710.216391064896,152588822496.74896
3075,1472323776.0,29181.994827586786,155224547293.469
3076,1473401776.0,28686.970604662525,157684450520.53934
3077,1474479776.0,28242.26993912231,159877515645.73218
3078,1475557776.0,27861.03684862848,161729783244.142
3079,1476635776.0,27553.02954842476,163183647742.0792
3080,1477713776.0,27325.210354545194,164196804384.68222
3081,1478791776.0,27182.24127405379,164741206190.9296
3082,1479869776.0,27126.849097849667,164802251182.08417
3083,1480947776.0,27160.050631641712,164378322022.56937
3084,1482025776.0,27281.238800016476,163480733487.2186
3085,1483103776.0,27488.131151844256,162134093535.66406
3086,1484181776.0,27776.579771408782,160377036053.27377
3087,1485259776.0,28140.241043325983,158263222294.2432
3088,1486337776.0,28570.11084581025,155862419011.1353
3089,1487415776.0,29053.952599900105,153261332565.9009
3090,1488493776.0,29575.69032008458,150563708982.42807
3091,1489571776.0,30114.91255246546,147889024380.40408
3092,1490649776.0,30646.731632479597,145368959601.19208
3093,1491727776.0,31142.336599993985,143140910017.54
3094,1492805776.0,31570.597791546814,141338199331.54056
3095,1493883776.0,31900.92421021447,140077556717.44983
3096,1494961776.0,32107.16927799737,139445652454.86465
3097,1496039776.0,32171.804666888558,139487568259.6633
3098,1497117776.0,32089.138747507848,140200279058.05032
3099,1498195776.0,31866.43309141755,141533101579.66238
3100,1499273776.0,31522.48424561945,143394970538.53598
3101,1500351776.0,31084.21754838962,145666380700.9665
3102,1501429776.0,30582.485615408397,148212874166.37753
3103,1502507776.0,30048.261596361008,150897296817.40616
3104,1503585776.0,29509.93566609908,153589186279.07492
3105,1504663776.0,28991.85628900103,156170866268.33307
3106,1505741776.0,28513.882959961727,158540654721.4793
3107,1506819776.0,28091.587458439615,160613957713.72748
3108,1507897776.0,27736.774661393167,162323046139.3983
3109,1508975776.0,27458.091303557267,163616168827.67328
3110,1510053776.0,27261.587477505494,164456469556.6458
3111,1511131776.0,27151.165732663343,164821010479.1593
3112,1512209776.0,27128.89410757514,164700081043.78952
3113,1513287776.0,27195.17903752837,164096886630.89783
3114,1514365776.0,27348.799910519985,163027652554.94095
3115,1515443776.0,27586.80595640987,161522131949.9869
3116,1516521776.0,27904.273749730717,159624455133.25385
3117,1517599776.0,28293.925197967266,157394188181.19214
3118,1518677776.0,28745.61761629239,154907365590.78903
3119,1519755776.0,29245.74694185691,152257117161.11368
3120,1520833776.0,29776.660301536598,149553328965.60873
3121,1521911776.0,30316.258635937094,146920601801.34686
3122,1522989776.0,30838.072254315823,144493691328.63803
3123,1524067776.0,31312.1688218954,142409786063.78506
3124,1525145776.0,31707.219357364585,140797569482.2658
3125,1526223776.0,31993.801146432816,139764066012.87216
3126,1527301776.0,32148.526120363724,139381526630.61157
3127,1528379776.0,32158.01094079701,139677444917.568
3128,1529457776.0,32021.4170872032,140630516813.60507
3129,1530535776.0,31750.616482838515,142173782920.50488
3130,1531613776.0,31367.917923869634,144203985038.18848
3131,1532691776.0,30902.20943452455,146594458945.20782
3132,1533769776.0,30384.784466687288,149208434527.04755
3133,1534847776.0,29845.897487400744,151910340689.25998
3134,1535925776.0,29312.535449869352,154573955352.58228
3135,1537003776.0,28807.376628492348,157087343136.30988
3136,1538081776.0,28348.629129584537,159355175098.9455
3137,1539159776.0,27950.38553039525,161299242052.77844
3138,1540237776.0,27623.198121303427,162857916375.82895
3139,1541315776.0,27374.681390883947,163985146683.34995
3140,1542393776.0,27210.03629856357,164649386801.27432
3141,1543471776.0,27132.449788764025,164832710340.56784
3142,1544549776.0,27143.3553305296,164530254237.09637
3143,1545627776.0,27242.553817642587,163750061259.8628
3144,1546705776.0,27428.19668515322,162513338978.515
3145,1547783776.0,27696.63090254424,160855105912.86993
3146,1548861776.0,28042.10395067958,158825139335.92178
3147,1549939776.0,28456.33148121183,156489058498.5865
3148,1551017776.0,28927.94775879832,153929259032.02487
3149,1552095776.0,29441.897199933228,151245254204.93024
3150,1553173776.0,29978.891541362213,148552792787.10153
3151,1554251776.0,30515.1509541421,145980968805.51852
3152,1555329776.0,31022.74730578644,143666532711.10455
3153,1556407776.0,31470.915022617213,141744924961.32248
3154,1557485776.0,31828.592255622945,140338323836.78192
3155,1558563776.0,32068.112875746494,139542180182.7024
3156,1559641776.0,32169.416872787246,139412897612.8692
3157,1560719776.0,32123.631875793104,139959802496.0069
3158,1561797776.0,31934.79638169259,141143762221.56348
3159,1562875776.0,31619.064980704727,142882880065.45352
3160,1563953776.0,31201.704924780945,145063543202.72903
3161,1565031776.0,30712.971567206605,147553815464.71097
3162,1566109776.0,30184.11212896237,150216208801.49133
3163,1567187776.0,29644.35098624532,152917876223.04135
3164,1568265776.0,29119.12947221729,155537520765.8223
3165,1569343776.0,28629.436857415443,157969264268.02032
3166,1570421776.0,28191.882511579934,160124195075.99106
3167,1571499776.0,27819.162266673204,161930407514.53592
3168,1572577776.0,27520.661201395815,163332230700.82346
3169,1573655776.0,27303.03539668315,164289160607.47034
3170,1574733776.0,27170.69273565624,164774835738.35638
3171,1575811776.0,27126.141029822487,164776262571.88
3172,1576889776.0,27170.196081366503,164293403311.16095
3173,1577967776.0,27302.05088157177,163339174655.908
3174,1579045776.0,27519.207234052057,161939857730.94162
3175,1580123776.0,27817.26852684681,160135870771.31714
3176,1581201776.0,28189.592434960705,157982792472.47345
3177,1582279776.0,28626.810856414962,155552430511.3116
3178,1583357776.0,29116.24859771543,152933595787.65994
3179,1584435776.0,29641.32037187749,150232069576.59293
3180,1585513776.0,30181.063024782085,147569066996.6978
3181,1586591776.0,30710.06016278863,145077384194.0441
3182,1587669776.0,31199.10579234907,142894508617.77798
3183,1588747776.0,31616.957393016684,141152444433.3696
3184,1589825776.0,31933.34356167204,139964951726.65198
3185,1590903776.0,32122.956409516464,139414149390.7139
3186,1591981776.0,32169.578773512876,139539443978.52872
3187,1593059776.0,32069.09776865843,140331796549.76782
3188,1594137776.0,31830.3142382262,141735061906.2617
3189,1595215776.0,31473.233071370352,143653985034.59964
3190,1596293776.0,31025.489123608695,145966504819.00964
3191,1597371776.0,30518.13674117751,148537221299.2864
3192,1598449776.0,29981.952289705197,151229362301.3338
3193,1599527776.0,29444.885581958464,153913769216.8157
3194,1600605776.0,28930.742412107113,156474604180.67923
3195,1601683776.0,28458.836730783245,158812254542.8969
3196,1602761776.0,28044.247059122426,160844224390.15656
3197,1603839776.0,27698.358427510306,162504798445.1388
3198,1604917776.0,27429.47091991505,163744109672.8856
3199,1605995776.0,27243.3498163344,164527055963.8297
3200,1607073776.0,27143.658720641077,164832350956.42966
3201,1608151776.0,27132.25542011894,164651875804.36804
3202,1609229776.0,27209.347721670845,163990417804.75897
3203,1610307776.0,27373.511154775842,162865825452.09973
3204,1611385776.0,27621.56889719931,161309562703.30118
3205,1612463776.0,27948.332072463625,159367592805.25662
3206,1613541776.0,28346.20104484844,157101448839.69122
3207,1614619776.0,28804.641803507177,154589240440.59076
3208,1615697776.0,29309.583723852447,151926196240.56195
3209,1616775776.0,29842.843731529978,149224158789.17566
3210,1617853776.0,30381.769647233148,146609277819.30582
3211,1618931776.0,30899.397669812854,144217090054.7571
3212,1620009776.0,31365.487397851688,142184388772.5473
3213,1621087776.0,31748.742964324807,140637935263.38953
3214,1622165776.0,32020.251178029062,139681164517.86804
3215,1623243776.0,32157.65360977484,139381281164.97552
3216,1624321776.0,32149.00977271424,139759873255.8575
3217,1625399776.0,31995.083071889894,140789728544.3038
3218,1626477776.0,31709.190144739216,142398834152.85965
3219,1627555776.0,31314.67245867445,144480332892.34744
3220,1628633776.0,30840.930789674345,146905628698.99106
3221,1629711776.0,30319.29436117203,149537548157.4722
3222,1630789776.0,29779.711324439053,152241295533.9386
3223,1631867776.0,29248.67540780339,154892194311.35373
3224,1632945776.0,28748.31201822887,157380264068.69632
3225,1634023776.0,28296.2989418799,159612274437.76984
3226,1635101776.0,27906.26191089765,161512091821.6499
3227,1636179776.0,27588.36157423664,163020056359.9059
3228,1637257776.0,27349.890600333754,164091950377.65286
3229,1638335776.0,27195.784289123556,164697939155.5496
3230,1639413776.0,27129.003401161513,164821719871.17273
3231,1640491776.0,27150.77749147475,164460011472.00842
3232,1641569776.0,27260.708844628774,163622448225.20337
3233,1642647776.0,27456.7387385722,162331888699.93506
3234,1643725776.0,27734.975367937426,160625104826.22208
3235,1644803776.0,28089.381646387366,158553757216.51675
3236,1645881776.0,28511.326880081306,156185478267.6873
3237,1646959776.0,28989.025809315703,153604761380.01712
3238,1648037776.0,29506.929839774075,150913189896.9664
3239,1649115776.0,30045.20517637849,148228353148.74677
3240,1650193776.0,30579.528864284264,145680653134.6968
3241,1651271776.0,31081.531219637607,143407228866.63293
3242,1652349776.0,31520.24777813261,141542587541.4882
3243,1653427776.0,31864.81547784237,140206361420.8251
3244,1654505776.0,32088.27443000325,139489820548.60776
3245,1655583776.0,32171.770245759042,139443912262.35577
3246,1656661776.0,32107.96859237895,140071949741.05225
3247,1657739776.0,31902.48743235259,141329120699.17612
3248,1658817776.0,31572.794911792607,143128968710.54102
3249,1659895776.0,31145.00017464137,145354902018.95618
3250,1660973776.0,30649.681240441052,147873655708.6329
3251,1662051776.0,30117.974800154883,150547826586.9862
3252,1663129776.0,29578.711601287014,153245678172.5965
3253,1664207776.0,29056.804865284248,155847649890.01855
3254,1665285776.0,28572.69225017178,158249897852.15765
3255,1666363776.0,28142.473628619293,160365615007.29608
3256,1667441776.0,27778.40591764775,162124937212.2048
3257,1668519776.0,27489.50991708513,163474111816.72842
